,Unnamed: 0,id,tag,csn,Choicesituation,Scenario,Block,CS,Choice_,ASCsq,ROAD,DIST,FREQ,PARK,RECRE,PRICE,Abgeschlossen,LetzteSeite,Datumgestartet,DatumletzteAktivitt,AGE,STAY,WasistIhrePostleitzahl,Beruf_Sonst,WasstudierenSie,WasstudierenSieSonstiges,WieweitistdienchsteHaltest,WennjawievielwrdenSieeinm,GEN,PROF,MODE,MODEFR,COMMODE,INCOME,SindSiegrundstzlichbereitf,WrenSiebereitsichfrdasP,WelcheParteihabenSiebeider,CHILD,RES,OWNB,OWNC,_merge,CF,CF_car,CF_stay,CF_pt,CF_age,CF_male,CF_income,CF_child,CF_bike,BIKELANE,BIKESEP,DIST6,DIST3,FREQ_HIGHER,FREQ_HIGHEST,UNGUARDED,GUARDED,ID_1
59,59,6,0,20,4,3,2,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 13:40:00,44,2014-07-08 10:07:44,2014-07-08 13:40:00,22.0,3.0,10315.0,,,,1,,1,berufstätig,2,5,3,2,Nein,Ja,Andere,1,0,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
60,60,6,0,21,8,1,2,Konzept A,1,0,1,3,2,2,2,3,2014-07-08 13:40:00,44,2014-07-08 10:07:44,2014-07-08 13:40:00,22.0,3.0,10315.0,,,,1,,1,berufstätig,2,5,3,2,Nein,Ja,Andere,1,0,1,0,matched (3),1.0,0.0,0.0,5.0,22.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3
61,61,6,0,21,8,2,2,Konzept A,0,0,1,3,1,3,2,3,2014-07-08 13:40:00,44,2014-07-08 10:07:44,2014-07-08 13:40:00,22.0,3.0,10315.0,,,,1,,1,berufstätig,2,5,3,2,Nein,Ja,Andere,1,0,1,0,matched (3),1.0,0.0,0.0,5.0,22.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3
62,62,6,0,21,8,3,2,Konzept A,0,1,1,1,1,1,1,6,2014-07-08 13:40:00,44,2014-07-08 10:07:44,2014-07-08 13:40:00,22.0,3.0,10315.0,,,,1,,1,berufstätig,2,5,3,2,Nein,Ja,Andere,1,0,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
63,63,6,0,22,15,1,2,Konzept A,1,0,1,2,3,2,1,2,2014-07-08 13:40:00,44,2014-07-08 10:07:44,2014-07-08 13:40:00,22.0,3.0,10315.0,,,,1,,1,berufstätig,2,5,3,2,Nein,Ja,Andere,1,0,1,0,matched (3),1.0,0.0,0.0,5.0,22.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3
64,64,6,0,22,15,2,2,Konzept A,0,0,3,1,2,3,2,5,2014-07-08 13:40:00,44,2014-07-08 10:07:44,2014-07-08 13:40:00,22.0,3.0,10315.0,,,,1,,1,berufstätig,2,5,3,2,Nein,Ja,Andere,1,0,1,0,matched (3),1.0,0.0,0.0,5.0,22.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3
65,65,6,0,22,15,3,2,Konzept A,0,1,1,1,1,1,1,6,2014-07-08 13:40:00,44,2014-07-08 10:07:44,2014-07-08 13:40:00,22.0,3.0,10315.0,,,,1,,1,berufstätig,2,5,3,2,Nein,Ja,Andere,1,0,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
66,66,6,0,23,16,1,2,Konzept A,1,0,2,1,3,1,2,5,2014-07-08 13:40:00,44,2014-07-08 10:07:44,2014-07-08 13:40:00,22.0,3.0,10315.0,,,,1,,1,berufstätig,2,5,3,2,Nein,Ja,Andere,1,0,1,0,matched (3),1.0,0.0,0.0,5.0,22.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
67,67,6,0,23,16,2,2,Konzept A,0,0,2,1,1,2,2,6,2014-07-08 13:40:00,44,2014-07-08 10:07:44,2014-07-08 13:40:00,22.0,3.0,10315.0,,,,1,,1,berufstätig,2,5,3,2,Nein,Ja,Andere,1,0,1,0,matched (3),1.0,0.0,0.0,5.0,22.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
68,68,6,0,23,16,3,2,Konzept A,0,1,1,1,1,1,1,6,2014-07-08 13:40:00,44,2014-07-08 10:07:44,2014-07-08 13:40:00,22.0,3.0,10315.0,,,,1,,1,berufstätig,2,5,3,2,Nein,Ja,Andere,1,0,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
69,69,6,0,24,20,1,2,Konzept B,0,0,3,2,3,1,1,2,2014-07-08 13:40:00,44,2014-07-08 10:07:44,2014-07-08 13:40:00,22.0,3.0,10315.0,,,,1,,1,berufstätig,2,5,3,2,Nein,Ja,Andere,1,0,1,0,matched (3),1.0,0.0,0.0,5.0,22.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3
70,70,6,0,24,20,2,2,Konzept B,1,0,2,2,3,1,3,1,2014-07-08 13:40:00,44,2014-07-08 10:07:44,2014-07-08 13:40:00,22.0,3.0,10315.0,,,,1,,1,berufstätig,2,5,3,2,Nein,Ja,Andere,1,0,1,0,matched (3),1.0,0.0,0.0,5.0,22.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3
71,71,6,0,24,20,3,2,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 13:40:00,44,2014-07-08 10:07:44,2014-07-08 13:40:00,22.0,3.0,10315.0,,,,1,,1,berufstätig,2,5,3,2,Nein,Ja,Andere,1,0,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
72,72,6,0,25,27,1,2,Konzept A,1,0,3,1,1,1,3,1,2014-07-08 13:40:00,44,2014-07-08 10:07:44,2014-07-08 13:40:00,22.0,3.0,10315.0,,,,1,,1,berufstätig,2,5,3,2,Nein,Ja,Andere,1,0,1,0,matched (3),1.0,0.0,0.0,5.0,22.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
73,73,6,0,25,27,2,2,Konzept A,0,0,1,3,1,1,3,6,2014-07-08 13:40:00,44,2014-07-08 10:07:44,2014-07-08 13:40:00,22.0,3.0,10315.0,,,,1,,1,berufstätig,2,5,3,2,Nein,Ja,Andere,1,0,1,0,matched (3),1.0,0.0,0.0,5.0,22.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
74,74,6,0,25,27,3,2,Konzept A,0,1,1,1,1,1,1,6,2014-07-08 13:40:00,44,2014-07-08 10:07:44,2014-07-08 13:40:00,22.0,3.0,10315.0,,,,1,,1,berufstätig,2,5,3,2,Nein,Ja,Andere,1,0,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
75,75,6,0,26,28,1,2,Konzept B,0,0,1,3,1,3,1,4,2014-07-08 13:40:00,44,2014-07-08 10:07:44,2014-07-08 13:40:00,22.0,3.0,10315.0,,,,1,,1,berufstätig,2,5,3,2,Nein,Ja,Andere,1,0,1,0,matched (3),1.0,0.0,0.0,5.0,22.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3
76,76,6,0,26,28,2,2,Konzept B,1,0,3,3,3,3,3,4,2014-07-08 13:40:00,44,2014-07-08 10:07:44,2014-07-08 13:40:00,22.0,3.0,10315.0,,,,1,,1,berufstätig,2,5,3,2,Nein,Ja,Andere,1,0,1,0,matched (3),1.0,0.0,0.0,5.0,22.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3
77,77,6,0,26,28,3,2,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 13:40:00,44,2014-07-08 10:07:44,2014-07-08 13:40:00,22.0,3.0,10315.0,,,,1,,1,berufstätig,2,5,3,2,Nein,Ja,Andere,1,0,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
78,78,6,0,27,32,1,2,Konzept B,0,0,2,1,1,3,3,1,2014-07-08 13:40:00,44,2014-07-08 10:07:44,2014-07-08 13:40:00,22.0,3.0,10315.0,,,,1,,1,berufstätig,2,5,3,2,Nein,Ja,Andere,1,0,1,0,matched (3),1.0,0.0,0.0,5.0,22.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
79,79,6,0,27,32,2,2,Konzept B,1,0,3,1,2,2,1,2,2014-07-08 13:40:00,44,2014-07-08 10:07:44,2014-07-08 13:40:00,22.0,3.0,10315.0,,,,1,,1,berufstätig,2,5,3,2,Nein,Ja,Andere,1,0,1,0,matched (3),1.0,0.0,0.0,5.0,22.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3
80,80,6,0,27,32,3,2,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 13:40:00,44,2014-07-08 10:07:44,2014-07-08 13:40:00,22.0,3.0,10315.0,,,,1,,1,berufstätig,2,5,3,2,Nein,Ja,Andere,1,0,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
81,81,8,1,28,5,1,4,Konzept B,0,0,2,3,1,1,1,5,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,matched (3),1.0,1.0,0.0,5.0,26.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4
82,82,8,0,28,5,2,4,Konzept B,1,0,1,2,1,3,1,5,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,matched (3),1.0,1.0,0.0,5.0,26.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4
83,83,8,0,28,5,3,4,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
84,84,8,0,29,10,1,4,Konzept B,0,0,1,1,1,1,3,3,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,matched (3),1.0,1.0,0.0,5.0,26.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
85,85,8,0,29,10,2,4,Konzept B,1,0,2,2,2,3,2,1,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,matched (3),1.0,1.0,0.0,5.0,26.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4
86,86,8,0,29,10,3,4,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
87,87,8,0,30,11,1,4,Konzept B,0,0,3,1,2,3,1,5,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,matched (3),1.0,1.0,0.0,5.0,26.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4
88,88,8,0,30,11,2,4,Konzept B,1,0,2,3,2,3,1,3,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,matched (3),1.0,1.0,0.0,5.0,26.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4
89,89,8,0,30,11,3,4,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
90,90,8,0,31,17,1,4,Keine autofreie Stadt,0,0,1,2,2,3,3,4,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,matched (3),1.0,1.0,0.0,5.0,26.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4
91,91,8,0,31,17,2,4,Keine autofreie Stadt,0,0,2,1,3,1,2,6,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,matched (3),1.0,1.0,0.0,5.0,26.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
92,92,8,0,31,17,3,4,Keine autofreie Stadt,1,1,1,1,1,1,1,6,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
93,93,8,0,32,22,1,4,Keine autofreie Stadt,0,0,3,3,2,3,2,2,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,matched (3),1.0,1.0,0.0,5.0,26.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4
94,94,8,0,32,22,2,4,Keine autofreie Stadt,0,0,3,1,1,1,3,2,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,matched (3),1.0,1.0,0.0,5.0,26.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
95,95,8,0,32,22,3,4,Keine autofreie Stadt,1,1,1,1,1,1,1,6,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
96,96,8,0,33,23,1,4,Konzept A,1,0,2,3,3,2,3,4,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,matched (3),1.0,1.0,0.0,5.0,26.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4
97,97,8,0,33,23,2,4,Konzept A,0,0,3,2,1,1,2,1,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,matched (3),1.0,1.0,0.0,5.0,26.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4
98,98,8,0,33,23,3,4,Konzept A,0,1,1,1,1,1,1,6,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
99,99,8,0,34,29,1,4,Konzept B,0,0,3,1,3,2,2,6,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,matched (3),1.0,1.0,0.0,5.0,26.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4
100,100,8,0,34,29,2,4,Konzept B,1,0,3,3,2,2,3,4,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,matched (3),1.0,1.0,0.0,5.0,26.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4
101,101,8,0,34,29,3,4,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
102,102,8,0,35,34,1,4,Konzept B,0,0,2,2,3,2,1,1,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,matched (3),1.0,1.0,0.0,5.0,26.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4
103,103,8,0,35,34,2,4,Konzept B,1,0,1,3,3,2,1,3,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,matched (3),1.0,1.0,0.0,5.0,26.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4
104,104,8,0,35,34,3,4,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
105,105,8,0,36,35,1,4,Konzept B,0,0,1,2,1,1,2,6,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,matched (3),1.0,1.0,0.0,5.0,26.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
106,106,8,0,36,35,2,4,Konzept B,1,0,1,1,3,2,3,2,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,matched (3),1.0,1.0,0.0,5.0,26.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4
107,107,8,0,36,35,3,4,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 10:13:47,44,2014-07-08 10:08:51,2014-07-08 10:13:47,26.0,0.0,16515.0,,keine Angabe,,20,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,0,1,1,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
135,135,11,1,46,1,1,1,Keine autofreie Stadt,0,0,2,2,1,3,2,5,2014-07-08 10:16:40,44,2014-07-08 10:10:10,2014-07-08 10:16:40,26.0,26.0,10179.0,,Sonstiges,Französisch,2,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,26.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5
136,136,11,0,46,1,2,1,Keine autofreie Stadt,0,0,1,3,2,1,2,1,2014-07-08 10:16:40,44,2014-07-08 10:10:10,2014-07-08 10:16:40,26.0,26.0,10179.0,,Sonstiges,Französisch,2,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,26.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5
137,137,11,0,46,1,3,1,Keine autofreie Stadt,1,1,1,1,1,1,1,6,2014-07-08 10:16:40,44,2014-07-08 10:10:10,2014-07-08 10:16:40,26.0,26.0,10179.0,,Sonstiges,Französisch,2,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
138,138,11,0,47,6,1,1,Keine autofreie Stadt,0,0,1,1,1,2,2,5,2014-07-08 10:16:40,44,2014-07-08 10:10:10,2014-07-08 10:16:40,26.0,26.0,10179.0,,Sonstiges,Französisch,2,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,26.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
139,139,11,0,47,6,2,1,Keine autofreie Stadt,0,0,3,2,3,1,1,3,2014-07-08 10:16:40,44,2014-07-08 10:10:10,2014-07-08 10:16:40,26.0,26.0,10179.0,,Sonstiges,Französisch,2,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,26.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5
140,140,11,0,47,6,3,1,Keine autofreie Stadt,1,1,1,1,1,1,1,6,2014-07-08 10:16:40,44,2014-07-08 10:10:10,2014-07-08 10:16:40,26.0,26.0,10179.0,,Sonstiges,Französisch,2,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
141,141,11,0,48,7,1,1,Keine autofreie Stadt,0,0,2,1,2,1,1,3,2014-07-08 10:16:40,44,2014-07-08 10:10:10,2014-07-08 10:16:40,26.0,26.0,10179.0,,Sonstiges,Französisch,2,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,26.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
142,142,11,0,48,7,2,1,Keine autofreie Stadt,0,0,3,3,3,1,2,5,2014-07-08 10:16:40,44,2014-07-08 10:10:10,2014-07-08 10:16:40,26.0,26.0,10179.0,,Sonstiges,Französisch,2,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,26.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5
143,143,11,0,48,7,3,1,Keine autofreie Stadt,1,1,1,1,1,1,1,6,2014-07-08 10:16:40,44,2014-07-08 10:10:10,2014-07-08 10:16:40,26.0,26.0,10179.0,,Sonstiges,Französisch,2,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
144,144,11,0,49,13,1,1,Konzept B,0,0,1,1,2,2,1,4,2014-07-08 10:16:40,44,2014-07-08 10:10:10,2014-07-08 10:16:40,26.0,26.0,10179.0,,Sonstiges,Französisch,2,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,26.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5
145,145,11,0,49,13,2,1,Konzept B,1,0,2,2,1,2,3,2,2014-07-08 10:16:40,44,2014-07-08 10:10:10,2014-07-08 10:16:40,26.0,26.0,10179.0,,Sonstiges,Französisch,2,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,1,1,0,matched (3),1.0,0.0,1.0,5.0,26.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5
146,146,11,0,49,13,3,1,Konzept B,0,1,1,1,1,1,1,6,2014-07-08 10:16:40,44,2014-07-08 10:10:10,2014-07-08 10:16:40,26.0,26.0,10179.0,,Sonstiges,Französisch,2,,0,Student_in,2,5,ÖPNV,1,Nein,Nein,keine Angabe,1,1,1,0,using only (2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
